100419,22031,5,93
180946,8135,2,90
196696,36091,1,76
365277,16425,8,27
149655,33092,8,48
79243,37662,6,65
45158,12143,2,11
261626,32122,8,46
220555,809,2,39
418223,11010,10,41
314461,18345,10,2
486094,28860,2,77
90536,34572,1,26
240085,46163,6,53
288627,1052,1,35
459397,8262,2,19
487814,15958,7,90
300813,15529,7,25
50839,8580,2,76
716,12657,7,43
272328,11532,1,21
444304,48065,10,56
155105,38766,2,52
470964,6280,6,33
9980,30589,7,46
185470,49376,10,76
314974,21162,7,34
131574,17093,2,99
470521,45026,9,82
198510,1834,5,85
153885,38677,2,93
433854,18145,7,86
72253,45784,10,26
443752,25383,4,1
54080,9547,2,100
6475,11727,5,86
228360,46881,2,14
110838,47818,1,3
301258,18001,4,99
115675,22173,5,49
127553,20801,9,93
443840,24470,6,56
415658,40025,6,39
132012,45409,3,18
347596,1038,1,47
46367,10983,3,79
300937,16870,4,86
16133,27621,9,77
304078,10231,3,53
377136,25649,8,1
478526,44598,7,26
216859,22134,2,54
390566,12318,8,27
324434,25617,10,94
69204,17703,2,53
321720,28583,4,5
226512,32424,1,38
169618,7941,2,88
36316,41833,1,51
429951,26341,9,26
454560,24905,1,43
259627,33473,7,22
95709,6715,3,81
141651,34926,6,94
262689,26549,2,24
318708,9080,10,88
431516,36442,10,65
192191,459,2,25
366001,24730,9,64
163929,34411,10,67
233746,7979,6,19
301014,49199,1,46
322913,46434,8,27
337555,5163,1,35
189745,15986,1,75
171266,7459,5,49
97462,45004,1,24
176378,5711,9,51
216986,17123,2,49
174595,49624,4,62
31486,36803,1,72
20576,38729,5,46
295015,1725,3,20
482966,19280,7,58
350168,23775,10,75
239137,1299,6,87
274167,22685,6,46
303582,26561,7,67
423820,2289,10,97
163582,14520,5,45
169892,20184,4,22
267047,30464,10,68
244331,21859,3,30
211985,2425,2,47
91109,2058,6,52
499597,46382,1,53
424492,5683,8,78
239330,29030,9,18
108520,1315,6,10
237700,25097,4,8
34059,22824,3,54
402847,45054,9,81
317400,30474,3,17
65337,16762,5,78
310728,47350,7,91
256114,49772,9,47
72495,4257,5,59
221150,42910,2,82
74848,6612,2,64
363572,32678,5,76
236897,36991,6,68
183756,27739,8,25
325811,4774,3,67
449575,43405,9,29
3885,20148,9,55
290985,36970,7,9
492122,43533,10,98
454025,4772,2,25
353288,17230,1,6
363921,10755,8,84
491500,27347,6,68
76236,4710,7,41
270351,38146,10,36
262713,35554,9,31
37813,38876,8,23
465259,7775,8,40
395122,26670,6,67
182040,10620,10,28
87194,22750,6,37
267486,10189,5,16
475104,48899,4,84
426023,43990,5,15
474068,13241,9,37
114645,43597,5,72
77306,40968,3,30
221935,40666,2,61
113808,27690,10,12
468586,19013,8,82
146944,3681,2,10
462379,30318,1,89
75112,5170,4,45
297561,12570,10,26
73274,19702,8,99
479115,22252,4,78
339529,40140,1,87
454579,33303,10,90
415053,20151,3,55
451615,23056,3,31
417609,2004,1,80
64312,17152,6,38
250530,41189,3,75
438877,2265,9,97
235435,123,2,73
101290,4698,10,81
337948,32579,1,89
309571,24247,2,12
333594,15552,1,6
123429,39535,3,78
72702,32915,4,6
120830,16789,4,47
379559,41457,2,75
184340,45034,6,47
493119,24773,3,87
137236,25948,10,20
314152,25016,8,44
409767,48964,6,55
435667,36434,9,79
53061,27484,7,85
215190,46489,2,76
458824,32947,2,59
411711,45903,10,63
295316,26400,7,50
396170,47024,7,81
454004,47286,4,95
485153,3764,3,98
499148,1765,9,20
206204,38256,2,7
340334,32726,3,80
367650,5827,5,74
182342,18174,7,42
241088,49183,5,58
197015,28914,4,53
28193,49262,3,4
222063,48207,5,22
377959,373,8,60
229634,11472,7,45
356133,28025,7,36
226671,37708,5,21
46327,21356,2,59
498636,9205,5,6
418567,28149,9,61
422061,48549,1,14
403951,46650,7,100
204848,22889,3,62
277922,29318,3,44
54422,22985,5,68
392386,14801,3,52
199456,13153,4,54
363104,20676,8,41
315749,42428,5,75
230550,1985,1,28
474198,49681,5,43
152425,7014,3,61
264742,14206,6,42
290145,23164,9,17
344082,19221,1,41
213683,48453,3,31
106811,14947,2,48
287623,31856,4,38
88134,7683,6,48
202313,5508,9,59
384840,35120,8,77
417660,21193,5,67
86293,20776,10,89
25442,7652,5,59
115762,43024,2,82
401658,19005,6,64
75426,47141,3,27
208519,12541,7,26
23370,24667,2,46
473575,32170,10,51
402635,557,6,10
38664,40049,4,96
484240,45928,8,35
420781,42547,3,15
312350,30613,5,65
123940,34642,8,45
31483,23704,5,75
414334,32833,7,4
175372,48463,4,30
239771,38667,4,11
26525,13110,3,15
308075,49628,1,4
164322,11739,2,22
321594,23139,8,46
420140,17574,6,91
460905,38369,8,6
39838,4324,8,24
143114,31829,7,43
63589,41633,2,60
425512,21158,5,24
381702,41852,10,18
306462,40741,1,37
115218,3635,6,83
213560,25569,2,31
132891,34525,8,32
453855,7045,9,4
351730,25465,3,50
233377,13983,6,1
182868,49316,3,1
488094,2237,7,7
466175,17586,7,100
306822,17481,6,8
343215,24915,1,24
155229,40161,10,98
183635,45753,3,10
19455,2857,2,22
298474,21194,4,3
3394,46564,9,25
406765,34837,8,79
72121,38611,2,63
369720,9306,2,2
119074,7233,2,86
44793,38053,8,9
291955,2247,5,98
149686,25822,4,32
54286,23794,7,60
75348,39075,5,86
54975,31035,6,79
266277,3327,3,61
477988,21601,9,72
396021,3484,6,97
161658,35886,9,48
402073,26813,8,91
343580,21299,10,87
325391,34993,3,87
234576,43696,4,56
402136,13996,4,36
442902,17372,5,6
81915,48710,2,86
239161,7334,8,34
32262,35610,7,15
283909,15237,6,18
386620,29644,10,47
297649,32850,8,24
236580,27474,5,20
138882,16562,5,40
261059,5061,7,46
181152,20248,5,43
4897,4644,1,53
156088,19832,6,26
364089,28028,6,85
79438,8115,6,46
233936,5949,10,59
119439,18515,2,14
140771,11910,3,63
113321,15806,9,64
484064,46710,7,58
159552,22014,10,48
340200,44113,5,46
231038,25495,7,63
187570,4051,7,50
96572,36755,1,99
10999,32928,7,60
77080,28566,4,28
355309,18145,6,86
55489,49545,6,82
84716,32824,1,75
499489,1060,4,92
89685,38835,3,72
342562,42549,9,26
24314,41570,5,42
206556,49679,5,15
10403,4194,5,88
39897,688,1,26
275755,10613,7,42
66179,3859,1,76
73749,20136,1,99
346068,33664,6,38
439339,3079,3,67
377163,45115,8,30
205005,38560,2,61
103297,27195,9,15
33931,29225,3,11
380665,27213,8,36
445055,41077,6,77
316800,35054,3,1
58345,8261,3,10
379400,36236,3,9
259403,21597,1,3
394828,19427,1,47
116949,5948,8,11
157410,5824,7,70
243666,13770,2,45
436846,48392,8,23
105431,35304,4,18
246784,14184,5,19
367309,40404,10,55
232262,49892,6,47
268982,25619,2,21
136838,2760,5,35
393121,44748,4,90
123039,2540,10,1
471194,28378,3,77
88807,41270,4,93
227414,8472,10,74
96821,28155,1,66
37913,23562,10,30
97401,48039,4,11
266447,27007,6,20
36365,41128,10,3
496951,25245,6,16
395549,20879,5,68
138363,24634,1,58
236379,36425,2,25
364014,42504,9,33
14295,7422,4,50
99825,26399,8,90
150672,11420,1,31
95158,47357,2,60
320942,35647,3,64
120834,28834,4,48
438096,4574,6,71
450439,26737,10,66
153512,40386,4,76
262768,3473,6,79
9686,19437,2,38
308322,31313,1,56
84620,7490,7,93
209573,26194,3,48
271498,9503,9,48
98839,28174,6,28
208476,23304,10,35
465766,2901,2,34
113385,10669,2,78
492711,22649,4,60
154646,20551,5,93
150765,15929,7,29
404471,13809,3,84
96498,29493,3,36
363406,39210,1,92
365245,26549,4,24
144203,7348,8,99
186803,9440,7,40
301459,42224,2,92
250487,38477,2,58
362175,23901,3,73
393584,12726,6,59
199524,37857,10,64
169203,5717,8,36
445403,22891,10,56
415991,49435,7,94
307029,25009,2,45
195251,39662,8,60
355590,12395,6,53
212234,19498,10,80
226603,28809,10,100
42457,40419,10,12
10000,18140,9,5
182627,34167,9,25
418201,26782,2,8
146785,32104,6,80
486983,43143,10,67
243707,7429,3,49
9278,25201,3,38
47408,33912,2,96
124636,31092,8,94
117358,9308,10,27
30788,8286,8,25
167475,28512,6,11
96857,24303,1,95
191745,12004,6,52
51743,44409,9,26
277324,20852,1,17
179497,47329,5,83
225644,41567,3,54
207527,28106,7,55
69070,48101,3,16
257740,26963,8,85
264379,10990,8,55
126202,46018,4,78
356945,44532,7,46
395966,36069,9,83
292182,26746,6,74
283578,37983,6,6
109865,23423,3,34
267274,46149,1,86
203913,37173,7,98
203464,13218,5,7
239385,47054,4,99
71417,5058,6,5
443175,30005,6,47
437571,6024,10,88
311564,43458,3,69
326841,20215,6,30
275120,29124,1,26
9992,17358,8,54
438892,1122,1,80
444564,49757,1,28
256858,23647,9,87
19215,3798,1,16
349043,17066,5,28
8727,2033,10,20
399700,8929,1,57
485095,17679,3,25
150823,17913,10,5
466339,11612,7,74
481453,28740,9,22
465366,32169,4,27
269162,17599,10,1
279964,2952,3,63
4476,5148,1,40
49720,7342,5,40
136822,37736,9,6
54451,23032,4,9
214593,29399,8,66
295578,27700,7,89
440688,15073,6,50
360698,45096,10,23
127026,22349,5,54
388154,32024,7,64
276667,35645,9,20
37164,7340,10,42
436248,8424,3,46
390278,29118,9,5
201044,4987,1,47
488254,13116,7,71
472960,24264,8,4
439767,7691,5,44
490086,2927,9,64
462222,4452,4,38
42487,30478,9,21
405266,38668,10,57
308091,18242,7,73
55086,17138,4,55
457621,47530,9,33
245186,32808,7,35
78938,45760,9,22
428853,17695,7,16
198754,6412,8,65
379708,36168,7,91
456569,14886,9,54
402763,8776,7,93
294110,3116,7,73
425719,64,10,80
373807,19373,4,65
26392,46350,3,13
30724,24254,5,86
400303,32798,2,49
169235,34958,4,12
266128,26242,6,54
390447,27038,9,90
216606,3383,7,94
445387,31851,2,83
358148,2964,7,96
498756,44379,2,37
150206,36954,3,98
37092,38431,10,15
441648,11554,10,71
340888,859,10,32
364647,46485,7,75
480777,44379,1,37
386117,33061,4,69
20305,964,1,59
24168,44172,8,61
175958,12757,1,99
280954,22654,9,64
343313,7738,10,97
226381,26704,6,98
486963,39317,2,26
329564,26168,8,43
52728,6770,3,91
261877,13509,9,26
443973,19110,4,25
341879,19870,10,28
308143,1370,8,56
382453,40612,8,46
493063,10623,2,51
487912,41413,9,23
102537,15995,2,5
115222,5463,7,89
52800,25637,1,65
132904,27500,8,86
300748,16644,3,48
420943,49324,4,7
105558,8614,1,17
121695,24056,3,74
464599,32092,10,75
103,22041,1,86
379176,5243,3,25
220652,23588,9,25
196676,30203,9,20
356690,46663,10,53
64001,25154,7,51
141236,11724,3,56
45237,42478,5,15
220271,30898,3,76
172016,31534,1,41
61559,5586,9,79
13715,4350,1,48
138787,10644,9,74
437180,30196,8,25
22226,11217,5,98
208538,25523,7,25
407804,43081,1,62
6907,3196,3,46
90874,36983,10,15
89561,1522,5,97
380141,14310,3,29
167499,13242,6,73
429055,18680,9,21
308574,313,6,65
354987,27916,10,81
84706,41887,9,17
246944,5749,3,20
204439,26683,2,50
239689,19666,6,20
113896,44504,2,61
240184,3794,1,79
66971,19381,6,76
304221,48743,5,47
149932,5274,7,70
268685,39806,1,98
37136,25587,6,52
289878,44813,8,84
389723,40431,7,77
39577,10261,2,54
230286,5063,7,38
260929,45625,3,91
244885,12377,4,18
21824,23834,5,44
495529,29040,4,59
408352,44047,4,61
420481,41929,7,43
59061,6664,5,15
144052,1851,7,32
111599,42275,2,41
419880,28627,5,98
126512,15998,4,14
65033,19505,8,97
28092,36611,4,22
200295,29593,7,26
234297,11346,5,29
164878,7381,2,66
419465,38073,4,54
335429,20346,1,36
153234,758,5,2
366042,41120,8,47
154057,3781,6,85
236588,22270,5,38
476012,41456,5,36
53278,28594,1,33
345595,40960,7,42
233500,18680,6,21
2256,38941,10,34
43367,27311,1,43
242991,6419,10,93
134339,29904,4,51
416944,5740,8,92
496488,11052,2,64
446875,25918,5,68
370768,30755,5,64
155345,20801,1,93
102397,12270,10,92
362945,26125,2,98
278415,19888,5,48
443264,48263,3,39
26834,30389,9,41
440137,32990,1,7
70454,35496,6,90
345463,1936,5,66
460683,44594,4,18
170589,10582,8,66
360581,43546,5,2
54642,12129,5,86
257509,12026,1,28
290990,46474,9,40
400053,5170,4,45
433946,9678,5,2
330754,16845,10,25
121066,26737,10,66
354287,3733,1,67
469845,13884,3,74
81515,41488,2,41
216959,49199,2,46
182788,2994,5,56
316433,2845,1,18
278838,1212,3,27
382104,37253,5,73
481604,25231,5,37
125011,47902,6,12
259759,10345,5,96
226297,31981,3,99
5455,33943,2,40
113608,28691,3,5
134940,29602,1,43
462594,34651,6,6
62897,3124,8,9
219567,22348,9,100
370881,17198,10,11
75909,13301,5,67
386195,42902,5,99
350249,35992,7,89
39787,39153,7,43
163245,32219,1,88
463156,42424,9,85
435142,37216,4,23
244816,18789,10,77
162517,11450,1,96
128478,19665,9,99
475190,38086,9,20
121051,19088,6,91
365448,579,3,94
250204,28519,3,68
474385,17668,1,61
427374,41771,4,41
196419,14961,4,8
335984,17059,6,9
52299,8441,5,29
158601,23348,6,90
31821,24512,2,99
443979,27386,8,92
6015,29893,7,98
87664,40601,9,6
136215,6098,6,37
464509,32929,9,66
194687,29357,9,6
462066,42378,3,6
332062,13412,9,18
346484,27123,4,23
161022,30866,2,52
133164,37890,4,84
68065,9301,9,24
159690,26378,1,35
433826,15811,1,33
44468,41050,8,18
303655,38239,2,19
270526,37246,7,29
234002,13931,10,79
285754,26258,2,48
242297,19078,7,77
43724,27606,10,26
389376,30781,9,20
254353,1076,8,33
102976,7158,8,60
477855,4561,9,80
476954,44227,6,49
472820,2415,8,14
209477,50,10,11
123756,47304,7,24
194011,44445,10,74
382412,28213,5,35
291531,47632,4,49
380675,15147,3,74
222705,29102,1,58
123894,16874,2,36
84049,14056,8,9
169702,28494,7,88
67603,6667,5,16
248650,97,4,26
255825,40436,4,26
215588,20359,3,71
228425,44516,3,66
286143,4205,6,70
406423,32586,8,8
464422,43087,2,48
266240,47981,1,95
106483,39497,5,98
83335,21821,4,45
237103,37545,7,70
395217,27325,9,63
488911,4652,10,16
207704,43386,5,25
173803,21322,1,57
393524,15613,4,74
290863,42741,10,24
453390,39878,2,87
459078,39727,1,53
223822,35604,10,85
407272,46039,5,61
406623,13198,6,3
334757,12764,2,6
60540,22359,4,51
335211,44985,6,95
193229,21679,3,99
143545,37263,1,73
103620,36950,9,84
433614,4133,7,10
489187,44973,5,85
192822,29641,5,27
130751,39128,2,33
113554,29043,9,90
442679,15031,9,57
132492,14,2,1
256781,19456,4,21
215623,49098,10,98
134500,36160,5,49
239797,47569,6,16
492477,1873,5,22
312948,19914,1,99
28554,40833,9,61
157492,41765,8,93
349278,41428,6,66
205820,34448,1,15
33676,42162,1,13
260999,35963,1,33
392239,36802,7,64
55299,19215,6,51
137581,8752,2,66
178042,748,3,26
18888,20341,2,69
292022,20192,8,82
147406,32433,2,63
473701,23388,9,95
341484,28576,7,93
435153,30014,8,76
18831,25835,3,59
17784,30099,6,5
180116,5943,4,13
51106,23017,3,62
395561,43099,3,76
280185,40799,3,58
73280,48497,9,87
221428,30733,7,92
367213,3578,10,2
300440,24066,7,74
447108,7761,8,27
496463,4869,5,72
383620,25042,2,100
32418,38909,4,43
368885,21115,10,42
192099,30330,9,8
362443,9415,10,42
460697,49535,10,42
414584,13067,5,50
443083,37178,6,89
421266,47481,1,49
146348,23237,5,71
483917,6969,2,77
356087,28367,4,71
495193,18831,10,88
491082,41270,4,93
456805,16529,3,23
353611,25573,8,54
181838,29478,4,53
77753,15203,2,51
464037,4422,1,85
350891,20047,6,79
191758,31743,9,46
323181,40017,8,76
418589,24062,7,52
79104,6704,5,57
264351,48031,8,4
92763,6779,2,33
185010,26065,4,46
33789,49305,7,62
348207,8856,2,10
240917,12672,10,33
405420,44034,1,37
206211,16156,5,84
217107,31645,9,83
488280,49390,5,79
425254,22888,2,86
484811,19635,3,51
256007,31100,10,21
22889,21281,6,17
294200,13054,9,28
118794,8469,4,60
68102,28317,10,52
449766,33075,5,34
187978,47694,6,3
25623,29887,6,75
188366,48431,4,38
146976,10968,5,45
381407,29411,8,15
58673,28340,8,75
287323,586,2,89
207245,5117,6,82
259,34597,5,3
248165,15337,10,82
148133,15063,2,24
146659,20310,10,57
111739,36280,3,90
375955,18054,7,73
286752,17844,7,38
394313,42858,5,87
254832,11157,4,26
379416,629,10,67
138487,12589,8,81
96015,43220,1,94
52448,42129,10,25
485775,29609,2,7
108141,46797,5,43
370405,14576,3,12
83689,36612,9,27
123577,14675,9,49
416761,34475,3,74
191504,13496,9,26
24283,23593,2,42
388709,36654,6,23
120708,31512,7,7
359969,39377,5,71
95329,29612,5,33
441649,27069,6,68
274953,17084,7,76
357640,35677,8,55
311283,1705,5,60
48566,41702,4,73
70225,37769,7,76
378349,9063,2,91
209284,10712,9,4
356587,49846,6,90
462129,36080,5,55
431591,30974,3,50
399627,9759,5,95
327176,40841,1,87
7690,44280,7,58
36877,23559,8,47
332119,49192,10,82
184019,36699,10,6
349828,39638,9,83
192049,43594,9,73
211356,38137,3,45
138016,16552,5,31
129582,14590,10,33
425492,1232,5,18
286813,29514,9,17
258874,30821,1,49
249917,16736,4,95
164380,23919,5,58
17854,24808,5,28
316710,9153,3,98
403336,24711,7,12
383561,39083,6,44
174447,2927,6,64
206159,46612,6,99
451526,35043,8,72
46575,23875,5,31
188766,21982,3,82
159238,5130,5,57
157548,38223,4,54
88326,25996,10,45
217921,40668,7,49
65736,42275,2,41
369165,19861,7,38
83940,48564,3,43
498823,47137,8,21
286602,28403,4,28
322423,48021,6,95
377940,38318,3,86
429443,35607,10,7
35576,36217,1,43
258479,17421,2,64
459079,29246,9,9
419036,24310,6,55
489729,7863,9,71
195698,1116,1,57
210609,49369,6,93
246268,39830,2,73
296759,10693,5,4
373552,2359,2,26
194678,46020,2,98
92923,28567,3,85
164091,23609,5,95
361358,4133,6,10
474986,14511,3,19
98799,44756,9,4
419903,22752,2,97
100448,8863,4,96
278528,46996,7,84
448891,22254,6,5
464395,4858,5,60
85960,1319,3,76
364482,19832,2,26
368921,12989,3,46
439561,49597,4,77
92310,2642,4,59
467879,27958,6,61
12301,44424,10,4
487461,26400,5,50
284100,1560,8,99
27658,7740,7,68
235471,36509,5,71
425300,587,1,36
76566,2272,9,62
464511,39420,5,18
480797,44660,2,14
307902,11824,5,87
228437,41490,6,83
334311,5784,8,20
455267,45941,2,63
32927,42591,1,19
222670,32621,10,50
150860,20818,10,79
161392,29410,4,36
441359,15731,1,49
264818,19712,1,19
305521,33478,7,38
246239,29591,3,100
196171,47661,9,76
235667,47724,8,27
268808,12461,7,48
379078,32677,2,66
452979,20931,5,32
179040,19454,1,29
356654,3720,4,15
93158,9830,6,38
161978,35999,6,66
468423,48835,9,97
418236,41487,4,94
12824,46050,3,23
106693,20286,7,56
398670,17693,5,92
347867,34028,3,79
187416,33559,4,29
291571,40555,1,70
38709,1963,9,38
384354,13408,4,51
215929,1615,3,38
12068,8671,2,20
195730,28061,1,86
141444,39016,1,26
17678,27731,5,41
330684,8016,3,95
409137,16461,10,93
337034,9636,10,10
271480,5605,1,100
193327,43771,9,87
126544,48722,5,27
429480,46350,6,13
105272,31059,5,80
123007,30887,1,74
490939,7590,6,79
24755,25946,7,63
60411,7215,5,71
435593,144,9,76
474706,1744,7,48
67863,16584,10,67
80293,5763,4,73
335367,10693,2,4
8316,45893,3,73
126062,18090,8,42
207076,10873,7,24
479063,39575,7,34
148975,27232,3,8
26452,8235,3,77
37306,7216,9,100
272193,17334,8,73
3558,49752,4,66
23167,18789,2,77
364910,6115,4,30
391869,46353,5,88
123399,11497,6,1
197907,46742,10,23
175736,11051,10,4
379036,43490,1,12
334039,10308,2,81
184699,33384,10,89
359983,20956,3,88
14022,25244,7,78
429475,4072,4,34
409596,21810,6,50
353305,581,9,77
13769,2107,5,75
23125,17866,4,18
214028,31896,9,45
321654,8312,3,11
395930,41054,10,4
238968,26169,2,63
366855,5778,8,30
407954,16177,8,50
390140,46539,8,33
142194,41811,6,67
90089,12677,7,95
275181,25339,5,78
251942,21431,3,58
489860,25180,9,18
239967,38164,2,32
359568,13397,4,53
259625,44489,6,56
256104,7317,3,5
369759,37001,7,23
14519,3228,5,25
22616,47570,9,80
28142,9410,5,65
398976,40813,2,46
137950,40890,7,10
478344,29587,5,88
392380,32204,4,68
302988,16408,8,46
374417,24851,5,17
147712,10163,2,25
437737,4606,10,28
454073,27663,2,96
21628,42728,9,75
122451,41155,1,83
235901,33315,9,41
17887,25040,7,60
323924,45228,1,88
5744,1113,2,10
497168,25509,8,20
433164,35669,7,26
453032,32395,3,81
216388,2125,4,1
431812,23065,5,59
359546,7258,9,4
438128,28546,1,7
320702,28220,5,38
121513,7070,3,38
489737,16739,1,54
470679,15794,5,54
115480,6878,6,78
406644,35550,9,60
119825,29814,6,3
275792,44982,4,39
431326,15198,4,65
258724,10563,7,91
312183,11209,7,72
72923,3995,4,75
422447,27902,4,56
44667,32883,9,21
302184,28641,4,55
137691,39542,8,95
15977,24748,4,37
480444,18431,4,30
110924,36848,3,82
103454,13705,2,59
131018,37853,8,16
124206,14702,9,24
325753,7457,10,95
403375,37735,3,14
437657,17756,2,29
118836,49839,3,78
418640,15834,8,33
261508,38174,2,65
472012,8312,5,11
131439,19780,9,7
359213,7702,4,5
37063,17164,6,1
172075,12736,4,39
184762,21874,6,18
444447,41845,6,54
355531,8770,8,19
237050,10499,10,69
137704,10589,6,59
267039,35161,10,19
143413,36829,6,32
231837,33584,6,15
290949,34729,1,31
45636,35879,2,75
34189,27371,7,10
457404,47119,9,77
415440,1140,9,79
393980,17856,10,40
49959,24593,3,26
232782,18946,3,79
237497,15432,7,28
261407,25649,9,1
444922,6787,4,13
183258,41684,6,43
471812,1989,6,72
332998,15686,1,26
152101,17125,10,19
488673,2565,6,30
1793,32948,9,2
279873,8975,1,47
265793,48454,6,29
47520,23639,3,48
339438,35918,6,42
120301,25093,1,78
454960,11316,9,17
491770,15391,3,81
349074,32372,6,86
456203,11221,5,56
424103,16049,4,5
250395,31139,4,78
187872,10560,5,36
128373,25631,7,55
255107,14029,3,39
141215,36469,2,19
398126,25552,5,58
498067,13826,8,84
436493,11765,1,97
173178,4194,4,88
307736,13580,8,58
477588,4671,8,57
451251,31393,1,95
78297,32546,4,45
449052,40918,2,95
334272,13471,4,18
448334,38867,8,25
27119,44100,8,12
382204,19094,2,68
45425,43387,8,96
35025,36226,9,14
403410,32077,5,63
260819,31536,9,77
170473,5616,2,20
411548,26654,5,54
289068,5141,5,23
374749,3878,1,76
28166,33523,9,40
99206,3141,5,3
163702,44615,5,95
175343,42095,9,69
181210,38016,3,1
389320,11740,5,90
104518,9339,8,93
10615,25522,9,18
470592,26178,3,87
119892,8962,10,13
432531,1593,10,99
340729,30820,5,14
19856,49751,3,49
397690,8326,4,9
168182,33812,2,35
211790,31237,3,19
404475,1323,5,10
452090,36720,4,85
460729,17928,6,1
225090,2226,10,100
237337,48582,2,15
58355,24900,10,68
334388,33386,1,91
400945,33772,1,58
137927,3243,7,25
261359,49434,3,32
73466,27091,2,59
450150,36575,6,94
422486,13095,2,83
99313,8818,2,75
296411,30736,5,12
113177,35173,3,48
295974,48972,2,88
497637,46205,3,45
131595,40146,10,23
404076,13377,10,33
308505,3025,5,29
344394,15263,7,58
226697,30645,9,45
6505,26495,7,43
87307,31935,7,10
311750,248,3,45
170818,29223,5,85
382498,13857,3,14
37543,9105,7,41
393710,46601,8,89
81340,8367,5,93
213326,9757,1,73
114493,28719,5,93
392184,28011,7,36
287831,27631,4,29
229605,8235,8,77
58936,14352,9,89
174920,38995,8,44
79798,30256,9,79
151231,18244,3,75
203475,32516,7,52
446779,1753,1,12
18244,12257,6,25
454070,41100,7,87
342386,27715,4,28
101020,23600,7,22
11802,37955,8,46
434109,7161,8,42
233174,46252,6,54
249833,13111,8,15
21382,2252,5,25
116484,34676,3,88
360594,47716,7,88
43112,27797,4,66
160654,32046,5,75
28531,22164,7,25
395459,17938,1,13
148500,31723,9,72
114330,49260,7,65
325735,19618,7,48
40260,7404,3,81
1158,1931,9,28
315256,38929,2,49
461493,38208,1,84
130503,4425,6,40
169001,4158,5,83
342785,29636,5,33
13953,4524,1,100
453991,34300,7,81
234631,10571,6,61
97473,15204,10,71
11875,15897,4,73
438050,35952,3,10
291794,5147,1,69
29341,49699,6,96
247807,30165,8,6
406891,21165,1,98
258616,3681,6,10
432853,30603,2,84
274214,15037,9,93
158181,18111,9,86
379278,26671,2,35
191378,2898,2,91
206516,47252,4,12
118515,21238,10,39
461375,10875,3,56
200482,30179,7,64
362704,23708,10,34
162228,48007,1,29
401498,34295,3,91
137350,26723,1,95
373027,8388,2,23
13300,7381,8,66
67453,37143,5,58
192309,5909,9,65
470974,42392,10,53
358981,13524,1,14
357930,46246,6,45
167874,33683,8,87
94004,28736,5,43
213027,45231,5,55
493641,20253,1,8
136576,33240,6,39
471303,39057,3,35
358829,7927,4,86
390253,44972,1,52
267399,2036,4,89
92628,31564,8,13
344707,25187,6,80
238323,7871,4,3
166226,18563,5,57
161757,43101,4,57
288752,7338,6,66
192929,22024,3,16
462832,28447,7,39
468287,5891,2,60
98082,42332,1,12
17180,2840,2,66
107471,33143,8,78
151091,17015,7,8
290953,30056,4,39
165769,16765,6,80
179465,49243,6,44
156755,1066,5,18
377431,21040,4,41
363514,25439,10,62
15991,18281,8,52
433155,43988,10,64
218652,12912,7,62
100045,17327,6,78
396247,1532,3,36
260660,37566,1,19
492323,16660,1,10
400089,41876,3,59
390274,46557,9,70
337386,10949,1,39
112757,29727,7,41
311753,10123,2,20
161591,22552,9,91
373349,16484,4,96
394801,11360,3,18
254770,32145,7,32
465286,47977,2,27
359461,25348,2,89
265741,37096,8,76
90440,43943,9,20
147106,15175,7,67
25231,2074,3,71
352565,8527,9,70
186453,21866,2,58
168174,44117,10,30
125461,8198,2,63
121478,20525,8,17
86251,6868,3,8
478858,674,9,6
61723,540,4,38
363567,49037,5,1
23200,30460,3,59
229027,37038,4,100
85532,31256,8,5
465484,19397,8,25
79392,14734,2,33
155741,18965,8,40
145332,45851,4,38
178695,49176,6,27
110790,47231,7,75
1253,20447,3,27
494015,26181,7,47
265269,11989,8,50
130060,13256,6,91
362175,44205,4,51
29926,26918,9,100
148369,44961,2,44
424425,12230,5,44
299249,31064,6,75
469762,4925,8,75
485632,20135,7,39
461410,1619,7,11
71795,40858,7,63
3906,30212,7,88
70314,36505,4,51
157121,12092,4,73
173404,45832,3,39
440431,26654,2,54
345689,35222,6,91
86122,36679,10,30
144466,32975,2,36
445752,17046,1,6
236184,39716,4,60
82132,36680,8,49
70933,31154,1,10
13840,17198,10,11
97522,1264,10,49
400508,18375,6,6
359888,8206,6,41
324379,6664,3,15
65932,41097,4,76
415196,19880,7,54
258406,956,5,1
110096,10876,8,94
464873,38308,1,37
428418,38992,5,57
203901,21053,5,95
362529,34720,8,83
410466,33329,1,5
277765,9288,1,54
183089,16091,6,25
25663,24981,5,25
141383,42675,9,12
443674,4185,4,55
331040,48580,7,10
306882,17052,7,48
432925,22388,9,79
25741,37851,9,10
309589,36602,10,15
484876,18540,7,72
92125,15087,7,51
98642,42675,1,12
223580,49869,9,97
94805,438,4,89
367630,17264,2,60
269538,34576,9,59
303977,26641,6,81
326666,42447,10,20
399976,26671,7,35
402603,38169,1,69
424269,4819,9,81
190390,13906,6,27
332877,3155,4,32
293224,8813,10,4
464767,22062,7,95
384396,8,9,16
79885,35465,8,49
223608,30031,7,45
311499,49988,10,57
117476,36780,3,25
279677,32604,9,41
180497,46165,1,28
296705,25664,7,53
71273,20888,1,76
58204,5863,6,36
202652,10229,2,71
338116,11088,9,39
424667,10686,9,11
288683,21166,6,98
408644,29652,9,58
